Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
onlymyhealth.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
yousee.dk,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
paytmmall.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
core.ac.uk,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
maxmodels.pl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mysites123.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
alpari.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mileroticos.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
btba.com.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
masrawy.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
careerconnection.jp,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
searchome.net,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
suzukikenichi.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
epoznan.pl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
popcrush.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
61learn.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
suntimes.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
latimes.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
dataprev.gov.br,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
ubisoft.org,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
k12reader.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
cdict.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
vox.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
cinetrafic.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
cafeblog.hu,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
l74fa.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
srilankan.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
vulearning.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
sun-gazing.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
mobygames.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
cartasi.it,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
e-nls.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
golfdigest.co.jp,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
animakai.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
prospectportal.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
perspolisnews.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
flightview.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
huji.ac.il,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
tn.nic.in,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
safervpn.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
instantstreetview.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
psu.ac.th,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
readmanga.me,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
moeimg.net,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
nelog.jp,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
valuewalk.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
adreactor.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
songfacts.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
wcpo.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
baby-kingdom.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
mediamatters.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
gob.bo,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
google.cl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
iwanttodeliver.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
skyscanner.co.kr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
cpaofferstat.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
instacoinprofits.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
social-funding-project.info,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
stheadline.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ets.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
sg560.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
savemedia.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
westjet.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
umontreal.ca,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
coursera.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
zalo.me,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
pdf-archive.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
thecookedpea.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
stiripesurse.ro,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
sumatoad.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
douyu.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
crowdflower.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
videosdemadurasx.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
ipla.tv,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
orbitz.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
needtoporn.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
videodownloadconverter.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
exeter.ac.uk,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
chubbiesshorts.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mountsinai.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
abokifx.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
pubg.io,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
xianzhidao.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
x-legend.co.jp,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
localnewschannel7.online,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
fullhdfilmizlebe.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
invisionapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
alqiyady.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
immunicity.plus,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
commsec.com.au,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
hotlaksa.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
tenplay.com.au,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
mataf.net,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
myetherwallet.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
bellanaija.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
egnyte.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
fpgameslinks.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
opticsplanet.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
mtb-news.de,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
accorhotels.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
anonimizing.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
jsyks.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
capgemini.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
tiendeo.mx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
tdg.ch,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
mrooms3.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
d1g.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
etsy.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
essex.ac.uk,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
yes123.com.tw,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
cnn.co.jp,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
mangareader.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
whenrapwasreal.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
snapmyscreen.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
rotoworld.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
frtyg.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
zhaoshang.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
reyezr.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
getthere.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
kalaydo.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
acronymfinder.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
moh.gov.my,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mediamarkt.be,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
angloinfo.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
stripe.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
bet365.it,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mango02.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
op.fi,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ilxdh.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
bet365.gr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
sportingbet.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
softwarefixed.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
egou.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
usenet-4all.info,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
vidal.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
yaske.ro,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
bancsabadell.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
thor-hammer.me,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
shacknews.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
zerx.club,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
subscribe.free.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
volarenovels.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
247mahjong.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
robotshop.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
rightel.ir,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
dl-protecte.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
biorxiv.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
elmstba.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
o-xe.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
nypost.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
extra.com.br,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
jobkorea.co.kr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
soundcloud.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
tabletki.ua,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
51pptmoban.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
viber.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
shootproof.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ntd.tv,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
dialog.ua,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
liangle.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
visitlondon.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
mockupworld.co,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
lge.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
bgzbnpparibas.pl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
dramalink.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
nesaporn.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
becoolusers.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
bornanews.ir,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
katushka.org,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
toyotafinancial.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
yesimright.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
onnit.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
kh.edu.tw,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
zennioptical.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
transactiondesk.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
srvtrck.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
bosch-home.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
rogers.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
mahatet.in,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
k12.ga.us,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
seasonsepisode.watch,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
gocompare.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
sockshare.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
blibli.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
learncbse.in,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
donedeal.ie,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
audiocastle2.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
siasat.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
indiedb.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2p.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
pulseonclick.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
cancerresearchuk.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
spbu.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
hentairules.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
shockwave.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
gcxc168.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
vogue.com.tw,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
chetor.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
motorsport.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
livedoor.jp,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
gurufocus.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
si.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
muji8.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
blogspot.pe,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
univ-amu.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
pes-patch.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
mailerlite.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
webmail.free.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
air.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
rcgroups.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
leagueoflegendsreplay.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
ru.nl,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
360game.vn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
eng-tips.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
zhcw.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
roosterteeth.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
pelisplanet.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
onenote.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
live-rutor.org,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
justjaredjr.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
guloggratis.dk,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
the-ufo.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
businessplancity.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
gartic.com.br,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
tvn24bis.pl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
wildberries.kz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
opinion.al,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
cint.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
hktdc.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
walmartstores.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
bartarinha.ir,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
gkvhfryrramj.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
natemat.pl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
prorealtime.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
tv-torrent.club,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
tanqeeb.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
nike.tmall.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
statebankrewardz.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
ayoye.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
idol-blog.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
gsis.gr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
sportsmansguide.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
doubleclick.net,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
nntt.org,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
opodo.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
kochbar.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
mathway.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
engageya.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
nwu.ac.za,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
naturallivingideas.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
flashscore.pl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
setmore.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
sougouwiki.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
businesslive.co.za,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
asianporn.sexy,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
tgmgo.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
remontka.pro,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
creately.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
divyabhaskar.co.in,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
allaboutbirds.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
freebeacon.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
skinhub.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
sspintrafmsmt.com,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
alcofan.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
iauctb.ac.ir,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
track-trace.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
docusign.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
jacobinmag.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
spicybigbutt.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
realmeye.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
tonymacx86.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
digitec.ch,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
gaokao789.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
decathlon.ru,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
fotocommunity.de,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
noticias24.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
forbesjapan.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
e-libra.ru,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
dailyentertainments.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
saplinglearning.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
torrentino.online,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
xvideos-d.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
bigstockphoto.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
mensjournal.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
boombastis.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
1f7de8569ea97f0614.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
icarros.com.br,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
cerdas.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
bancocredicoop.coop,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
google.com.br,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
junbi-tracker.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
googleplex.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
ntvbd.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
vitalworldnews.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
findaphd.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
rediffmail.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
niazerooz.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
thebuzztube.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
diffchecker.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ps4ux.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
virgintrains.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
gongchang.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
ntpc.edu.tw,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
secure-finder.org,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
chroniclelive.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
bebekoyunu.com.tr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
emasti.pk,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
quikpayasp.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
51edu.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
oyun.se,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
realtimepolitics.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
imageshack.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
justporno.sex,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
gurmame.info,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
dizimag2.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
yukiblog.tw,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
netmarble.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
venturead.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
pythontab.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
mediaklikk.hu,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
hokudai.ac.jp,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
swr.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
pcmdnsrv.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
automoneymaker.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
media.tumblr.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
king.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
makuake.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
brighthub.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
julian-fashion.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
outreach.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
